Standort,Gradtagszahlen,E_load_h,E_load_tww,E_el_gesamt,E_gf,E_gs,Autarkiegrad,P_gs_avg_max_1h,P_gs_avg_max_24h,WP-Hersteller,WP-Name,WP-Katergorie,WP-Laufzeit,Heizlänge,WP-Typ,WP-Leistung,E_hp_h_th,E_hp_tww_th,E_hp_el,E_hp_h_el,E_hp_tww_el,JAZ,JAZ_h,JAZ_tww,SJAZ,f_heizstab,T_sp_h_avg,T_sp_tww_avg,P_pv,PV_orientation,E_pv,E_pv_sc,E_bat,E_bc,E_bd
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,3853.397569908801,2946.660461018558,0.219,3253.539742126058,984.9199615766258,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,0.0,0.0,0.0
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,3296.5711853901425,2594.774122873759,0.312,3263.539742126058,958.2800377970683,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,1.0,598.1454174612229,393.20537108736414
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2986.7788051656917,2307.0193361025244,0.388,3263.539742126058,936.3009679806748,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,2.0,903.3756958951276,676.3980560680521
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2777.546235499431,2108.6433011431113,0.441,3263.539742126058,927.5764235511891,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,3.0,1111.6911059608742,873.8569314269503
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2603.7277867520843,1948.6965551594176,0.483,3263.539742126058,922.1095871317754,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,4.0,1284.2353526968739,1032.5294753992978
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2474.4798419978524,1831.4330609273666,0.514,3263.539742126058,918.814510532175,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,5.0,1412.0746005558121,1148.3842727360548
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2386.213389881496,1753.4960669409124,0.535,3263.539742126058,918.7067937510951,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,6.0,1499.6308942368696,1225.6111082872114
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2325.820004976467,1702.3189953293254,0.549,3263.539742126058,918.6245257623575,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,7.0,1559.8029646493126,1276.566865406211
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2279.873424240275,1665.2297497330592,0.559,3263.539742126058,918.6009561441571,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,8.0,1605.6094947280244,1313.516060344998
7.0,3542.0,8129.363875458936,1875.01953125,3771.792057776426,2244.530089985414,1638.795409273732,0.566,3263.539742126058,918.6190532813424,ait-deutschland,LWD 50A/RX-HMD,L/W,1719.3666666666666,0.0,einstufig,4110.0,8337.959504865268,2462.2761692665263,2771.8130244430904,2058.159784563439,713.6532398796513,3.8964517371447758,4.051172104032657,3.4502417023732117,3.609328377666819,0.002,26.967195470240416,48.701728898250806,5.0,Süd,4678.529166666666,825.1315967578654,9.0,1640.8828993572092,1339.8804711786488
