Standort,Gradtagszahlen,E_load_h,E_load_tww,E_el_gesamt,E_gf,E_gs,Autarkiegrad,P_gs_avg_max_1h,P_gs_avg_max_24h,WP-Hersteller,WP-Name,WP-Katergorie,WP-Laufzeit,Heizlänge,WP-Typ,WP-Leistung,E_hp_h_th,E_hp_tww_th,E_hp_el,E_hp_h_el,E_hp_tww_el,JAZ,JAZ_h,JAZ_tww,SJAZ,f_heizstab,T_sp_h_avg,T_sp_tww_avg,P_pv,PV_orientation,E_pv,E_pv_sc,E_bat,E_bc,E_bd
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,3120.040664549734,4575.750518539802,0.254,3691.301577877437,1098.0312543104233,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,0.0,0.0,0.0
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,2640.0086203584956,4280.727368010946,0.302,3701.301577877437,1101.5198949512296,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,1.0,534.7957971993543,349.78690353696857
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,2311.757447160421,3971.2873898384073,0.353,3701.301577877437,1100.9999922737957,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,2.0,859.2721971941589,655.4521085062385
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,2034.901826043386,3710.9846810910767,0.395,3701.301577877437,1100.9450048193291,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,3.0,1131.8277346307777,911.4547335731518
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,1840.4907623617596,3530.14589271205,0.425,3701.301577877437,1100.9609718640947,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,4.0,1324.1875418399088,1090.2422654796835
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,1716.062173175243,3414.860715499401,0.443,3701.301577877437,1101.0041390404813,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,5.0,1447.9022661284585,1204.8135777943671
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,1621.228326649085,3327.8911551145356,0.457,3701.301577877437,1101.0693641877442,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,6.0,1542.580755452926,1291.6277809775402
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,1545.0123660742443,3258.6175069418878,0.469,3701.301577877437,1101.1280876157693,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,7.0,1618.7744050354631,1360.8791181578847
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,1488.789907631489,3208.544906173494,0.477,3701.301577877437,1101.189357410858,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,8.0,1675.1565385857423,1411.1113940338034
7.0,3542.0,8129.363875458936,5959.999999999993,6134.23902065673,1440.6013989276387,3166.1927417419815,0.484,3701.301577877437,1101.2520634162101,Master Therm tepelna cerpadla ,AquaMaster Inverter AQ17I,S/W,8040.166666666667,0.0,geregelt,3510.0,8374.778332262336,6533.202635897237,5134.259987323398,3280.029218206139,1854.230769117259,2.9036279824098723,2.553263332465842,3.5234032056363134,2.744185902203218,0.137,29.084301308320942,47.90802665264565,5.0,Süd,4678.529166666666,1558.4885021169316,9.0,1723.1279115734944,1453.2464227492153
