Standort,Gradtagszahlen,E_load_h,E_load_tww,E_el_gesamt,E_gf,E_gs,Autarkiegrad,P_gs_avg_max_1h,P_gs_avg_max_24h,WP-Hersteller,WP-Name,WP-Katergorie,WP-Laufzeit,Heizlänge,WP-Typ,WP-Leistung,E_hp_h_th,E_hp_tww_th,E_hp_el,E_hp_h_el,E_hp_tww_el,JAZ,JAZ_h,JAZ_tww,SJAZ,f_heizstab,T_sp_h_avg,T_sp_tww_avg,P_pv,PV_orientation,E_pv,E_pv_sc,E_bat,E_bc,E_bd
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,3287.232831313785,3245.3699111427377,0.3,3047.710988043596,844.4120985906723,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,0.0,0.0,0.0
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,2862.5007099817685,2997.2825746735202,0.354,3057.710988043596,845.9813219107507,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,1.0,478.90265244654313,302.25786758374664
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,2571.6189240068557,2726.666023095482,0.412,3057.710988043596,845.5844216490038,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,2.0,765.4445443486472,568.5345250889751
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,2322.125420178908,2494.6354438666403,0.462,3057.710988043596,845.5483525238451,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,3.0,1009.8448575468195,795.47191368804
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,2138.2845379472824,2326.5000398674524,0.498,3057.710988043596,845.4221290328178,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,4.0,1190.7418527022758,960.6634306110604
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,2008.61824259167,2209.349144290072,0.524,3057.710988043596,845.4523384004481,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,5.0,1318.5799365830683,1075.9861147136187
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,1908.341919332567,2120.088124781096,0.543,2890.7217495551936,845.4796721955902,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,6.0,1417.6507886431446,1164.041663023569
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,1829.7382425575643,2050.7805436990852,0.558,2890.7217495551936,845.3706874126717,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,7.0,1495.6773633297682,1232.7721420172006
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,1768.7967304240067,1998.2622328397158,0.569,2890.7217495551936,845.3828241387309,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,8.0,1556.3490120827505,1285.0205894959959
7.0,3542.0,9469.270089444977,4470.000000000002,4636.666246495619,1723.4699263278535,1960.688885270562,0.577,2890.7217495551936,845.3962637008627,Viessmann,VITOCAL 300-G BWC 301.C06,S/W,6897.35,0.0,geregelt,5480.0,9654.118976184689,5050.2021162556,3636.6872131622868,1979.093569388574,1657.593643773713,4.043328510414874,4.878050803412623,3.0467069750329174,3.8329582041024826,0.021,25.606212319178717,48.28449403173345,5.0,Süd,4678.529166666666,1391.2963353528803,9.0,1601.6532626780656,1322.57138356431
