Standort,Gradtagszahlen,E_load_h,E_load_tww,E_el_gesamt,E_gf,E_gs,Autarkiegrad,P_gs_avg_max_1h,P_gs_avg_max_24h,WP-Hersteller,WP-Name,WP-Katergorie,WP-Laufzeit,Heizlänge,WP-Typ,WP-Leistung,E_hp_h_th,E_hp_tww_th,E_hp_el,E_hp_h_el,E_hp_tww_el,JAZ,JAZ_h,JAZ_tww,SJAZ,f_heizstab,T_sp_h_avg,T_sp_tww_avg,P_pv,PV_orientation,E_pv,E_pv_sc,E_bat,E_bc,E_bd
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,3534.0682845882266,4179.365314660369,0.215,5434.467036696332,1725.3476625256162,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,0.0,0.0,0.0
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,3003.051556369288,3845.843928866762,0.278,5444.467036696332,1695.3665708747783,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,1.0,579.2598101040854,381.7644676787519
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,2700.708865849541,3561.2166886695104,0.331,5444.467036696332,1675.237396223604,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,2.0,878.844803464859,663.6340107170339
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,2451.245504495591,3325.3849498587256,0.375,5444.467036696332,1663.98988052828,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,3.0,1125.4789459893732,896.6365306983795
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,2267.390103873627,3154.350375594458,0.408,5444.467036696332,1655.6475125274912,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,4.0,1307.2213574065295,1065.5581157578401
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,2135.570281045304,3033.642025163148,0.43,5444.467036696332,1650.368998789625,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,5.0,1437.6493081967142,1184.8745941510115
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,2035.7471829533824,2943.7362139349752,0.447,5444.467036696332,1649.3874357123407,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,6.0,1536.597493741594,1273.9054928321427
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,1957.4560370957092,2874.4636315178327,0.46,5444.467036696332,1649.0400233144696,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,7.0,1614.3870091375722,1342.6764447875917
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,1897.9859196900134,2823.180595225693,0.47,5444.467036696332,1648.896264583816,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,8.0,1673.536964382849,1393.6393189193113
7.0,3542.0,9469.270089444977,4470.000000000002,5323.826196738807,1853.2192037215293,2786.2106844238087,0.477,5444.467036696332,1648.7994828564263,Groupe Atlantic,Alféa Extensa +13,L/W,3046.7833333333333,0.0,geregelt,8200.0,9675.554315610549,5054.7394492558715,4323.847163405476,2457.321751730792,1866.5254116746837,3.4067563464164614,3.9374389246323402,2.708101061812311,3.223811934755429,0.002,26.787839243199112,48.54426063536156,5.0,Süd,4678.529166666666,1144.4608820784401,9.0,1718.1205896342271,1430.4261390040901
